ANY,PROVINCIA,ACTIVITAT,IPCC_SECTOR,IPCC_DIVISIO,IPCC_CLASSE,IPCC_SUBCLASSE,NOM_SECTOR,NOM_DIVISIO,NOM_CLASSE,NOM_SUBCLASSE,CONTAMINANT,UNITATS,CO2EQ,EMISSIO GAS
1990,BARCELONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,CH4,Gg,0.589450462368117,0.021051802227433
1990,BARCELONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,CO2,Gg,1890.594443024167,1890.594443024167
1990,BARCELONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,N2O,Gg,10.115556520260707,0.03817191139721
1990,BARCELONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.002803584,0.000100128
1990,BARCELONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.292765,2.292765
1990,BARCELONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.00751381,0.000028354
1990,BARCELONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,N2O,Gg,0.40805294289,0.001539822426
1990,BARCELONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CH4,Gg,0.32814267528,0.01171938126
1990,BARCELONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CO2,Gg,209.566736986,209.566736986
1990,BARCELONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,CO2,Gg,7.417994,7.417994
1990,BARCELONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,N2O,Gg,0.01467199,0.000055366
1990,BARCELONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,CH4,Gg,0.011638088,0.000415646
1990,BARCELONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,N2O,Gg,2.378777535,0.008976519
1990,BARCELONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,CO2,Gg,1082.895313,1082.895313
1990,BARCELONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,CH4,Gg,2.97207092,0.10614539
1990,BARCELONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",N2O,Gg,0.66099374,0.002494316
1990,BARCELONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",CO2,Gg,245.680338,245.680338
1990,BARCELONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",CH4,Gg,3.240169072,0.115720324
1990,BARCELONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",CH4,Gg,0.867088656,0.030967452
1990,BARCELONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",CO2,Gg,362.526516,362.526516
1990,BARCELONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",N2O,Gg,0.70143274,0.002646916
1990,BARCELONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,CH4,Gg,2.46393378868,0.08799763531
1990,BARCELONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,CO2,Gg,2287.0068391932396,2287.0068391932396
1990,BARCELONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,N2O,Gg,6.63895002029,0.025052641586
1990,BARCELONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,N2O,Gg,15.76819572782,0.059502625388
1990,BARCELONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,CH4,Gg,13.22157759664,0.47219919988
1990,BARCELONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,CO2,Gg,1078.457077531,1078.457077531
1990,BARCELONA,1A3a,1,A,3,a,Processament de l'energia,Activitats de combustió,Transport,Trànsit aeri nacional,N2O,Gg,2.031581855647301,0.007666346625084
1990,BARCELONA,1A3a,1,A,3,a,Processament de l'energia,Activitats de combustió,Transport,Trànsit aeri nacional,CO2,Gg,282.0396176762799,282.0396176762799
1990,BARCELONA,1A3a,1,A,3,a,Processament de l'energia,Activitats de combustió,Transport,Trànsit aeri nacional,CH4,Gg,0.134971281490703,0.004820402910382
1990,BARCELONA,1A3b,1,A,3,b,Processament de l'energia,Activitats de combustió,Transport,Transport per carretera,CO2,Gg,6473.594843,6473.594843
1990,BARCELONA,1A3b,1,A,3,b,Processament de l'energia,Activitats de combustió,Transport,Transport per carretera,CH4,Gg,70.264543104,2.509447968
1990,BARCELONA,1A3b,1,A,3,b,Processament de l'energia,Activitats de combustió,Transport,Transport per carretera,N2O,Gg,53.51602496,0.201947264
1990,BARCELONA,1A3c,1,A,3,c,Processament de l'energia,Activitats de combustió,Transport,Ferrocarrils,CH4,Gg,0.008072428,0.000288301
1990,BARCELONA,1A3c,1,A,3,c,Processament de l'energia,Activitats de combustió,Transport,Ferrocarrils,CO2,Gg,5.147878,5.147878
1990,BARCELONA,1A3c,1,A,3,c,Processament de l'energia,Activitats de combustió,Transport,Ferrocarrils,N2O,Gg,0.010251525,0.000038685
1990,BARCELONA,1A3d,1,A,3,d,Processament de l'energia,Activitats de combustió,Transport,Trànsit marítim nacional,CH4,Gg,1.163068424,0.041538158
1990,BARCELONA,1A3d,1,A,3,d,Processament de l'energia,Activitats de combustió,Transport,Trànsit marítim nacional,CO2,Gg,444.234034,444.234034
1990,BARCELONA,1A3d,1,A,3,d,Processament de l'energia,Activitats de combustió,Transport,Trànsit marítim nacional,N2O,Gg,3.145031925,0.011868045
1990,BARCELONA,1A4a,1,A,4,a,Processament de l'energia,Activitats de combustió,Altres sectors,Comercial i institucional,CH4,Gg,2.150086372,0.076788799
1990,BARCELONA,1A4a,1,A,4,a,Processament de l'energia,Activitats de combustió,Altres sectors,Comercial i institucional,CO2,Gg,681.083583,681.083583
1990,BARCELONA,1A4a,1,A,4,a,Processament de l'energia,Activitats de combustió,Altres sectors,Comercial i institucional,N2O,Gg,0.762646945,0.002877913
1990,BARCELONA,1A4b,1,A,4,b,Processament de l'energia,Activitats de combustió,Altres sectors,Residencial,CH4,Gg,65.227271844,2.329545423
1990,BARCELONA,1A4b,1,A,4,b,Processament de l'energia,Activitats de combustió,Altres sectors,Residencial,CO2,Gg,1183.690538,1183.690538
1990,BARCELONA,1A4b,1,A,4,b,Processament de l'energia,Activitats de combustió,Altres sectors,Residencial,N2O,Gg,8.187984045,0.030898053
1990,BARCELONA,1A4c,1,A,4,c,Processament de l'energia,Activitats de combustió,Altres sectors,"Agricultura, silvicultura i pesca",N2O,Gg,1.524281325,0.005752005
1990,BARCELONA,1A4c,1,A,4,c,Processament de l'energia,Activitats de combustió,Altres sectors,"Agricultura, silvicultura i pesca",CH4,Gg,0.496215524,0.017721983
1990,BARCELONA,1A4c,1,A,4,c,Processament de l'energia,Activitats de combustió,Altres sectors,"Agricultura, silvicultura i pesca",CO2,Gg,182.689977,182.689977
1990,BARCELONA,1A5b,1,A,5,b,Processament de l'energia,Activitats de combustió,Altres,Fonts mòbils no especificades,CH4,Gg,0.044613016,0.001593322
1990,BARCELONA,1A5b,1,A,5,b,Processament de l'energia,Activitats de combustió,Altres,Fonts mòbils no especificades,CO2,Gg,36.225193,36.225193
1990,BARCELONA,1A5b,1,A,5,b,Processament de l'energia,Activitats de combustió,Altres,Fonts mòbils no especificades,N2O,Gg,0.262639115,0.000991091
1990,BARCELONA,1B1a,1,B,1,a,Processament de l'energia,Emissions fugitives dels combustibles,Combustibles sòlids,Mineria de carbó,CH4,Gg,39.87340448,1.42405016
1990,BARCELONA,1B2b,1,B,2,b,Processament de l'energia,Emissions fugitives dels combustibles,Petroli i gas natural,Fugitives del gas natural,CH4,Gg,43.832663237838105,1.565452258494218
1990,BARCELONA,1B2b,1,B,2,b,Processament de l'energia,Emissions fugitives dels combustibles,Petroli i gas natural,Fugitives del gas natural,CO2,Gg,0.017546161490514,0.017546161490514
1990,BARCELONA,2A1,2,A,1,,Processos Industrials,Productes minerals,Producció de ciment,,CO2,Gg,2113.95277,2113.95277
1990,BARCELONA,2A2,2,A,2,,Processos Industrials,Productes minerals,Producció de calç,0,CO2,Gg,77.50841723499232,77.50841723499232
1990,BARCELONA,2A3,2,A,3,,Processos Industrials,Productes minerals,Producció de vidre,0,CO2,Gg,44.722742,44.722742
1990,BARCELONA,2A4a,2,A,4,a,Processos Industrials,Productes minerals,Altres usos de carbonats,Ceràmica,CO2,Gg,78.108474,78.108474
1990,BARCELONA,2A4b,2,A,4,b,Processos Industrials,Productes minerals,Altres usos de carbonats,Altres usos de carbonat sòdic,CO2,Gg,22.436689,22.436689
1990,BARCELONA,2B8c,2,B,8,c,Processos Industrials,Indústria química,Indústria petroquímica i negre de fum,Diclorur d'etilè i clorur de vinil monòmer,CO2,Gg,1.570087,1.570087
1990,BARCELONA,2C1a,2,C,1,a,Processos Industrials,Indústria del metall,Producció de ferro i acer,Producció d'acer,CO2,Gg,26.167835,26.167835
1990,BARCELONA,2D1,2,D,1,,Processos Industrials,Productes no energètics i ús de dissolvents,Ús de lubricants,0,CO2,Gg,20.138627,20.138627
1990,BARCELONA,2D2,2,D,2,,Processos Industrials,Productes no energètics i ús de dissolvents,Ús de ceres parafíniques,0,CO2,Gg,3.885673,3.885673
1990,BARCELONA,2G1a,2,G,1,a,Processos Industrials,Producció i ús d'altres productes,Equips elèctrics,Etapa de fabricació,SF6,Gg,0.0441283,0.0000018778
1990,BARCELONA,2G1b,2,G,1,b,Processos Industrials,Producció i ús d'altres productes,Equips elèctrics,Etapa de funcionament,SF6,Gg,8.802208457,0.000374562062
1990,BARCELONA,2G3a,2,G,3,a,Processos Industrials,Producció i ús d'altres productes,Emissions de N2O per l'ús de productes,Aplicacions mèdiques del N2O,N2O,Gg,42.97057097,0.162153098
1990,BARCELONA,2G3b,2,G,3,b,Processos Industrials,Producció i ús d'altres productes,Emissions de N2O per l'ús de productes,Ús de N2O com propel·lent en aerosols,N2O,Gg,0.123805085,0.000467189
1990,BARCELONA,3A11,3,A,1,1,Agricultura,Fermentació entèrica,Bestiar boví,Boví de llet,CH4,Gg,101.939170508,3.640684661
1990,BARCELONA,3A12,3,A,1,2,Agricultura,Fermentació entèrica,Bestiar boví,Boví no lleter,CH4,Gg,173.099626784,6.182129528
1990,BARCELONA,3A2,3,A,2,,Agricultura,Fermentació entèrica,Bestiar oví,0,CH4,Gg,48.483485036,1.731553037
1990,BARCELONA,3A31,3,A,3,1,Agricultura,Fermentació entèrica,Bestiar porcí,Porcí blanc,CH4,Gg,39.352839736,1.405458562
1990,BARCELONA,3A42,3,A,4,2,Agricultura,Fermentació entèrica,Altre bestiar,Caprí,CH4,Gg,5.825017156,0.208036327
1990,BARCELONA,3A43,3,A,4,3,Agricultura,Fermentació entèrica,Altre bestiar,Equí,CH4,Gg,1.773478028,0.063338501
1990,BARCELONA,3A44,3,A,4,4,Agricultura,Fermentació entèrica,Altre bestiar,Mules i ases,CH4,Gg,0.176638588,0.006308521
1990,BARCELONA,3A46,3,A,4,6,Agricultura,Fermentació entèrica,Altre bestiar,Conills,CH4,Gg,30.23699616,1.07989272
1990,BARCELONA,3B11,3,B,1,1,Agricultura,Gestió de fems,Emissions de CH4,Bestiar boví,CH4,Gg,73.47073902,2.623954965
1990,BARCELONA,3B12,3,B,1,2,Agricultura,Gestió de fems,Emissions de CH4,Bestiar oví,CH4,Gg,2.7184619,0.097087925
1990,BARCELONA,3B13,3,B,1,3,Agricultura,Gestió de fems,Emissions de CH4,Bestiar porcí,CH4,Gg,464.10581154,16.575207555
1990,BARCELONA,3B14,3,B,1,4,Agricultura,Gestió de fems,Emissions de CH4,Altre bestiar,CH4,Gg,19.976331928,0.713440426
1990,BARCELONA,3B21,3,B,2,1,Agricultura,Gestió de fems,Emissions de N2O,Bestiar boví,N2O,Gg,14.258037475,0.053803915
1990,BARCELONA,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.28805182,0.001086988
1990,BARCELONA,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,14.8808895,0.0561543
1990,BARCELONA,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,35.18490436,0.132773224
1990,BARCELONA,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,44.175574465,0.166700281
1990,BARCELONA,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,6.07593219,0.022928046
1990,BARCELONA,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,44.728372945,0.168786313
1990,BARCELONA,3D13,3,D,1,3,Agricultura,Sòls agrícoles,Emissions directes de N2O,Pasturatge,N2O,Gg,3.50059329,0.013209786
1990,BARCELONA,3D14,3,D,1,4,Agricultura,Sòls agrícoles,Emissions directes de N2O,Restes de cultius,N2O,Gg,3.22041462,0.012152508
1990,BARCELONA,3D21,3,D,2,1,Agricultura,Sòls agrícoles,Emissions indirectes de N2O,Deposició atmosfèrica,N2O,Gg,24.96980997,0.094225698
1990,BARCELONA,3D22,3,D,2,2,Agricultura,Sòls agrícoles,Emissions indirectes de N2O,Lixiviació i Escorrentia,N2O,Gg,4.973187425,0.018766745
1990,BARCELONA,3F11,3,F,1,1,Agricultura,Crema en el camp de residus agrícoles,Cereals,Blat,CH4,Gg,2.026621296,0.072379332
1990,BARCELONA,3F11,3,F,1,1,Agricultura,Crema en el camp de residus agrícoles,Cereals,Blat,N2O,Gg,0.497272765,0.001876501
1990,BARCELONA,3F12,3,F,1,2,Agricultura,Crema en el camp de residus agrícoles,Cereals,Ordi,CH4,Gg,3.696179816,0.132006422
1990,BARCELONA,3F12,3,F,1,2,Agricultura,Crema en el camp de residus agrícoles,Cereals,Ordi,N2O,Gg,0.906933085,0.003422389
1990,BARCELONA,3F13,3,F,1,3,Agricultura,Crema en el camp de residus agrícoles,Cereals,Blat de moro,CH4,Gg,0.345455796,0.012337707
1990,BARCELONA,3F13,3,F,1,3,Agricultura,Crema en el camp de residus agrícoles,Cereals,Blat de moro,N2O,Gg,0.08476449,0.000319866
1990,BARCELONA,3F14,3,F,1,4,Agricultura,Crema en el camp de residus agrícoles,Cereals,Altres,CH4,Gg,0.11235644,0.00401273
1990,BARCELONA,3F14,3,F,1,4,Agricultura,Crema en el camp de residus agrícoles,Cereals,Altres,N2O,Gg,0.02756901,0.000104034
1990,BARCELONA,3F21,3,F,2,1,Agricultura,Crema en el camp de residus agrícoles,Llegums,Altres,CH4,Gg,0.00093184,0.00003328
1990,BARCELONA,3F21,3,F,2,1,Agricultura,Crema en el camp de residus agrícoles,Llegums,Altres,N2O,Gg,0.000228695,0.000000863
1990,BARCELONA,3F31,3,F,3,1,Agricultura,Crema en el camp de residus agrícoles,Tubercles i arrels,Altres,CH4,Gg,2.56501518,0.091607685
1990,BARCELONA,3F31,3,F,3,1,Agricultura,Crema en el camp de residus agrícoles,Tubercles i arrels,Altres,N2O,Gg,0.62937871,0.002375014
1990,BARCELONA,3F5,3,F,5,,Agricultura,Crema en el camp de residus agrícoles,Altres,0,CH4,Gg,0.28599564,0.01021413
1990,BARCELONA,3F5,3,F,5,,Agricultura,Crema en el camp de residus agrícoles,Altres,0,N2O,Gg,0.070174915,0.000264811
1990,BARCELONA,3H,3,H,,,Agricultura,Fertilització amb urea,0,0,CO2,Gg,0.841605,0.841605
1990,BARCELONA,3I,3,I,,,Agricultura,Fertilització amb altres fertilitzants amb carboni,0,0,CO2,Gg,0.148307,0.148307
1990,BARCELONA,4000,4,0,0,0,"Ús del sòl, canvis d'ús del sòl i silvicultura",General,Emissions indirectes de N2O de sòls gestionats,0,N2O,Gg,0.013784622409902,0.000052017443056
1990,BARCELONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,CH4,Gg,0.748477268169157,0.026731331006041
1990,BARCELONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,CO2,Gg,-997.6686107732434,-997.6686107732434
1990,BARCELONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,N2O,Gg,0.391869937514095,0.001478754481185
1990,BARCELONA,4A21,4,A,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Terres cultiu convertides en terres forestals,CO2,Gg,-205.46115216089729,-205.46115216089729
1990,BARCELONA,4A22,4,A,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Pastures convertides en terres forestals,CO2,Gg,-192.6909589154015,-192.6909589154015
1990,BARCELONA,4A23,4,A,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Aiguamolls convertits en terres forestals,CO2,Gg,-0.001307548681993,-0.001307548681993
1990,BARCELONA,4A24,4,A,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Assentaments convertits en terres forestals,CO2,Gg,-0.031385953054789,-0.031385953054789
1990,BARCELONA,4A25,4,A,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Altres terres convertides en terres forestals,CO2,Gg,-0.004535317510947,-0.004535317510947
1990,BARCELONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,CH4,Gg,0.02916657076071,0.001041663241454
1990,BARCELONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,N2O,Gg,0.02520372147257,0.000095108382915
1990,BARCELONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,CO2,Gg,-0.377848111736441,-0.377848111736441
1990,BARCELONA,4B21,4,B,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Terres forestals convertides en terres cultiu,CO2,Gg,105.88103817298581,105.88103817298581
1990,BARCELONA,4B22,4,B,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Pastures convertides en terres cultiu,CO2,Gg,7.439923701448939,7.439923701448939
1990,BARCELONA,4B23,4,B,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Aiguamolls convertits en terres cultiu,CO2,Gg,-0.000147350715333,-0.000147350715333
1990,BARCELONA,4B24,4,B,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Assentaments convertits en terres cultiu,CO2,Gg,-0.001524762399154,-0.001524762399154
1990,BARCELONA,4B25,4,B,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Altres terres convertides en terres cultiu,CO2,Gg,-0.003061399535333,-0.003061399535333
1990,BARCELONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,N2O,Gg,0.363449946574377,0.001371509232356
1990,BARCELONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,CH4,Gg,0.341368298461724,0.012191724945062
1990,BARCELONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,CO2,Gg,0.602820720699675,0.602820720699675
1990,BARCELONA,4C21,4,C,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Terres forestals convertides en pastures,CO2,Gg,5.603844008043245,5.603844008043245
1990,BARCELONA,4C22,4,C,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Terres cultiu convertides en pastures,CO2,Gg,-13.438925924313088,-13.438925924313088
1990,BARCELONA,4C23,4,C,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Aiguamolls convertits en pastures,CO2,Gg,0,0
1990,BARCELONA,4C24,4,C,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Assentaments convertits en pastures,CO2,Gg,-0.04325957612026,-0.04325957612026
1990,BARCELONA,4C25,4,C,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Altres terres convertides en pastures,CO2,Gg,0,0
1990,BARCELONA,4D12,4,D,1,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Aiguamolls,Aiguamolls que romanen com a tal,Terres inundades que roman com a tal,CO2,Gg,0,0
1990,BARCELONA,4D22,4,D,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Aiguamolls,Terres convertides en aiguamolls,Terres convertides en terres inundades,CO2,Gg,0.353915484888433,0.353915484888433
1990,BARCELONA,4E11,4,E,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Assentaments que romanen com a tal,Subclasse auxiliar,CO2,Gg,0,0
1990,BARCELONA,4E21,4,E,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Terres forestals convertides en assentaments,CO2,Gg,9.26190172849975,9.26190172849975
1990,BARCELONA,4E22,4,E,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Terres cultiu convertides en assentaments,CO2,Gg,10.247569418993995,10.247569418993995
1990,BARCELONA,4E23,4,E,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Pastures convertides en assentaments,CO2,Gg,3.841711978032354,3.841711978032354
1990,BARCELONA,4E24,4,E,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Aiguamolls convertits en assentaments,CO2,Gg,0.006286,0.006286
1990,BARCELONA,4E25,4,E,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Altres terres convertides en assentaments,CO2,Gg,0,0
1990,BARCELONA,4F11,4,F,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Altres terres que romanen com a tal,Subclasse auxiliar,CO2,Gg,0,0
1990,BARCELONA,4F21,4,F,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Terres forestals convertides en altres terres,CO2,Gg,0.083861843909053,0.083861843909053
1990,BARCELONA,4F22,4,F,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Terres cultiu convertides en altres terres,CO2,Gg,0.00834927146,0.00834927146
1990,BARCELONA,4F23,4,F,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Pastures convertides en altres terres,CO2,Gg,0.008047862460719,0.008047862460719
1990,BARCELONA,4F24,4,F,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Aiguamolls convertits en altres terres,CO2,Gg,0,0
1990,BARCELONA,4F25,4,F,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Assentaments convertits en altres terres,CO2,Gg,0,0
1990,BARCELONA,4G11,4,G,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Productes fusters,Fusta massissa (fusta serrada i panells de fusta),Productes de fusta recol·lectada,CO2,Gg,-258.43693287323515,-258.43693287323515
1990,BARCELONA,5A1a,5,A,1,a,Tractament i eliminació de residus,Dipòsit en abocadors,Dipòsits gestionats,Anaeròbic,CH4,Gg,1029.82587078,36.779495385
1990,BARCELONA,5A2,5,A,2,,Tractament i eliminació de residus,Dipòsit en abocadors,Dipòsits no gestionats,0,CH4,Gg,111.728364132,3.990298719
1990,BARCELONA,5B1a,5,B,1,a,Tractament i eliminació de residus,Tractament biològic de residus sòlids,Compostatge,Residus sòlids municipals,N2O,Gg,13.64844287,0.051503558
1990,BARCELONA,5B1a,5,B,1,a,Tractament i eliminació de residus,Tractament biològic de residus sòlids,Compostatge,Residus sòlids municipals,CH4,Gg,24.03499392,0.85839264
1990,BARCELONA,5C12,5,C,1,2,Tractament i eliminació de residus,Incineració i crema oberta de residus,Incineració de residus,No biogènic,N2O,Gg,0.01523803,0.000057502
1990,BARCELONA,5C12,5,C,1,2,Tractament i eliminació de residus,Incineració i crema oberta de residus,Incineració de residus,No biogènic,CO2,Gg,0.54819,0.54819
1990,BARCELONA,5C21,5,C,2,1,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,Biogènic,CH4,Gg,1.42723742,0.050972765
1990,BARCELONA,5C21,5,C,2,1,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,Biogènic,N2O,Gg,2.343932155,0.008845027
1990,BARCELONA,5C22,5,C,2,2,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,No biogènic,CH4,Gg,1.391444348,0.049694441
1990,BARCELONA,5C22,5,C,2,2,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,No biogènic,CO2,Gg,1.146686,1.146686
1990,BARCELONA,5C22,5,C,2,2,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,No biogènic,N2O,Gg,0.187655775,0.000708135
1990,BARCELONA,5D1,5,D,1,,Tractament i eliminació de residus,Tractament d'aigües residuals,Aigües residuals domèstiques,0,CH4,Gg,464.465763468,16.588062981
1990,BARCELONA,5D1,5,D,1,,Tractament i eliminació de residus,Tractament d'aigües residuals,Aigües residuals domèstiques,0,N2O,Gg,78.25305575,0.29529455
